pclass,survived,sex,age,sibsp,parch,fare,died,title_Master,title_Miss,title_Mr,title_Mrs,title_Officer,title_Royalty,embarked_C,embarked_Q,embarked_S,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_T,cabin_U
2,1,0,54.0,1,3,-0.1989892219134497,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,50.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,44.0,1,0,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,29.0,1,0,-0.1410057468923307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,21.0,0,0,0.7770659409420534,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,42.0,0,0,-0.3922674719838463,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,63.0,1,0,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,60.0,1,0,-0.1410057468923307,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,33.0,0,0,-0.4062801451139501,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,17.0,0,0,-0.4405870345014455,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,42.0,1,0,-0.12167792188529103,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,24.0,2,1,-0.12167792188529103,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,47.0,0,0,-0.35361182196976704,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,24.0,2,0,-0.03470270935361253,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,22.0,2,0,-0.03470270935361253,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,32.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,23.0,0,0,-0.37696563292577306,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,1,34.0,1,0,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,24.0,1,0,-0.1410057468923307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,22.0,0,0,-0.237644871927529,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,28.0,0,0,-0.40483055823842207,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,0,1,35.0,0,0,-0.40483055823842207,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,45.0,0,0,-0.3826035594803265,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,57.0,0,0,-0.40483055823842207,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.6435291970753619,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,31.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,26.0,1,1,-0.1410057468923307,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,30.0,1,1,-0.1410057468923307,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.4365610485524791,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,1.0,1,2,0.16010630445734167,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,3.0,1,2,0.16010630445734167,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,25.0,1,2,0.16010630445734167,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,22.0,1,2,0.16010630445734167,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,17.0,0,0,-0.411595296990886,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,28.0,0,0,-0.005710971843053038,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,34.0,0,0,-0.4405870345014455,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,36.0,0,0,-0.3946834501097263,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,1,24.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,61.0,0,0,-0.40483055823842207,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,50.0,1,0,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,42.0,1,0,-0.1410057468923307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,57.0,0,0,-0.4405870345014455,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,0,1,28.0,0,0,-0.3527266075844446,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,1,1,1.0,0,2,0.07168150505013514,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,31.0,1,1,0.07168150505013514,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,24.0,1,1,0.07168150505013514,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.34241714572568965,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,30.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,40.0,0,0,-0.33428399696272737,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,32.0,0,0,-0.3826035594803265,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,30.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,46.0,0,0,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,13.0,0,1,-0.26663660943808853,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,41.0,0,1,-0.26663660943808853,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,19.0,0,0,-0.4405870345014455,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,39.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,48.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,70.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,27.0,0,0,-0.3922674719838463,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,54.0,0,0,-0.37293964697680665,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,39.0,0,0,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,16.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,62.0,0,0,-0.45629089231966524,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,32.5,1,0,-0.062326036853673654,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,14.0,1,0,-0.062326036853673654,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2.0,1,1,-0.1410057468923307,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,1,1,3.0,1,1,-0.1410057468923307,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,36.5,0,2,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,26.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,19.0,1,1,0.0667683719333457,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.3826035594803265,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,20.0,0,0,-0.37559722291527464,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,1,0,29.0,0,0,-0.4405870345014455,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,39.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,22.0,0,0,-0.4405870345014455,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,28.0,0,0,-0.37559722291527464,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,23.0,0,0,-0.4405870345014455,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,29.0,0,0,-0.3756783997803042,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.6435291970753619,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,50.0,0,1,-0.1410057468923307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,19.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.352645430719415,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,41.0,0,0,-0.3922674719838463,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,21.0,0,1,-0.237644871927529,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,19.0,0,0,-0.1410057468923307,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,43.0,0,1,-0.237644871927529,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,32.0,0,0,-0.3922674719838463,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,34.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,30.0,0,0,-0.3973410260481942,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,27.0,0,0,-0.35296820539703255,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2.0,1,1,-0.1410057468923307,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,8.0,1,1,-0.1410057468923307,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,33.0,0,2,-0.1410057468923307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,36.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,34.0,1,0,-0.237644871927529,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,30.0,3,0,-0.237644871927529,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,28.0,0,0,-0.3922674719838463,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,23.0,0,0,-0.3527266075844446,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0.8333,1,1,-0.2811324781933683,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,3.0,1,1,-0.2811324781933683,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,24.0,2,3,-0.2811324781933683,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,50.0,0,0,-0.4405870345014455,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,19.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,21.0,0,0,-0.4405870345014455,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,26.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,25.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,27.0,0,0,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,25.0,0,1,-0.1410057468923307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,18.0,0,2,-0.3922674719838463,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,20.0,0,0,0.0667683719333457,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,30.0,0,0,-0.3922674719838463,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,59.0,0,0,-0.3826035594803265,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,30.0,0,0,-0.40483055823842207,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,35.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,40.0,0,0,-0.3922674719838463,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,25.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,41.0,0,0,-0.3527266075844446,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,1,25.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,18.5,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0,1,14.0,0,0,0.6127794283822162,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,50.0,0,0,-0.4405870345014455,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,23.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,28.0,0,0,-0.39903221073631023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,27.0,0,0,-0.4405870345014455,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,0,1,29.0,1,0,-0.237644871927529,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,27.0,1,0,-0.237644871927529,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,40.0,0,0,-0.3922674719838463,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,31.0,0,0,-0.237644871927529,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,30.0,1,0,-0.237644871927529,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,23.0,1,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,31.0,0,0,-0.237644871927529,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.6435291970753619,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,12.0,0,0,-0.3391159532144873,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,40.0,0,0,-0.3391159532144873,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,32.5,0,0,-0.3922674719838463,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,0,1,27.0,1,0,-0.1410057468923307,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,29.0,1,0,-0.1410057468923307,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,2.0,1,1,-0.1989892219134497,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,4.0,1,1,-0.1989892219134497,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,29.0,0,2,-0.1989892219134497,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,0.9167,1,2,-0.10718205313001128,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,5.0,1,2,-0.10718205313001128,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,36.0,1,2,-0.10718205313001128,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,33.0,1,2,-0.10718205313001128,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,66.0,0,0,-0.4405870345014455,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,28.0,0,0,-0.3946834501097263,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,31.0,0,0,-0.3922674719838463,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,1,28.0,0,0,-0.3922674719838463,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,26.0,0,0,-0.3826035594803265,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,24.0,0,0,-0.3922674719838463,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,42.0,0,0,-0.4976041182722125,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,13.0,0,2,-0.2521407406828088,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,16.0,1,1,-0.2521407406828088,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,35.0,1,1,-0.2521407406828088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,16.0,0,0,-0.49567133577150857,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,1,25.0,0,0,-0.49567133577150857,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,1,1,20.0,0,0,-0.49035618389457264,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,18.0,0,0,-0.5038044845344709,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,30.0,0,0,-0.5034024657743245,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,26.0,0,0,-0.4879402057686927,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,40.0,1,0,-0.4603980551336611,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,1,0.8333,0,1,-0.46281403325954107,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,18.0,0,1,-0.46281403325954107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,1,26.0,0,0,-0.28040768475560424,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,26.0,0,0,-0.49108097733233663,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,20.0,0,0,-0.49035618389457264,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,24.0,0,0,-0.5072680307757323,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,25.0,0,0,-0.5072680307757323,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,35.0,0,0,-0.4879402057686927,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,18.0,0,0,-0.48310824951693276,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,32.0,0,0,-0.20816993879179355,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,19.0,1,0,-0.49172459390507106,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,4.0,4,2,-0.039051469980196485,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,6.0,4,2,-0.039051469980196485,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,2.0,4,2,-0.039051469980196485,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,17.0,4,2,-0.49035618389457264,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,38.0,4,2,-0.4932553576456286,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,9.0,4,2,-0.039051469980196485,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,11.0,4,2,-0.039051469980196485,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,39.0,1,5,-0.039051469980196485,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,1,27.0,0,0,-0.49285333888548216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,26.0,0,0,-0.4932553576456286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,39.0,1,5,-0.039051469980196485,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,20.0,0,0,-0.49172459390507106,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,26.0,0,0,-0.49092055638477816,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,25.0,1,0,-0.2994939119500559,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,18.0,1,0,-0.2994939119500559,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,24.0,0,0,-0.4932553576456286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,35.0,0,0,-0.5072680307757323,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,5.0,4,2,-0.03687708966690451,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,9.0,4,2,-0.03687708966690451,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,1,3.0,4,2,-0.03687708966690451,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,13.0,4,2,-0.03687708966690451,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,5.0,4,2,-0.03687708966690451,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,40.0,1,5,-0.03687708966690451,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,1,23.0,0,0,-0.49285333888548216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,38.0,1,5,-0.03687708966690451,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,45.0,0,0,-0.5038856613995004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,21.0,0,0,-0.5038856613995004,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,23.0,0,0,-0.5072680307757323,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,17.0,0,0,-0.3640817047760804,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,30.0,0,0,-0.5038856613995004,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,23.0,0,0,-0.49172459390507106,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,13.0,0,0,-0.5038044845344709,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,20.0,0,0,-0.5038856613995004,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,32.0,1,0,-0.3371831707137833,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,33.0,3,0,-0.3371831707137833,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,0,0.75,2,1,-0.27130814474229004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,0.75,2,1,-0.27130814474229004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,5.0,2,1,-0.27130814474229004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,24.0,0,3,-0.27130814474229004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,18.0,0,0,-0.4879402057686927,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,40.0,0,0,-0.5038856613995004,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,1,26.0,0,0,-0.49092055638477816,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,1,20.0,0,0,-0.5038044845344709,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,0,18.0,0,1,-0.3641609488586093,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,0,45.0,0,1,-0.3641609488586093,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0,0,27.0,0,0,-0.49124139827989505,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,1,22.0,0,0,-0.4879402057686927,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,19.0,0,0,-0.4879402057686927,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,26.0,0,0,-0.4932553576456286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,22.0,0,0,-0.46281403325954107,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
