pclass,survived,age,sibsp,parch,fare,sex_male,title_Col,title_Countess,title_Don,title_Dr,title_Major,title_Master,title_Miss,title_Mlle,title_Mme,title_Mr,title_Ms,title_Rev,cabin_Yes,embarked_Q,embarked_S
2,1,1.2012742142924298,0,0,-0.3824521101857701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2.1314839909346253,0,0,-0.40468647763985666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,0,-0.1165229692840137,0,0,-0.6434642498641783,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.11602947487653514,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.27155793205771295,1,1,-0.14077420307613278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.03851199348968552,1,1,-0.14077420307613278,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,-0.1165229692840137,0,0,-0.436427487248008,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1,-2.209494966728953,1,2,0.16043767295926412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,-2.054460003955254,1,2,0.16043767295926412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,-0.34907541344456255,1,2,0.16043767295926412,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,-0.5816278576051114,1,2,0.16043767295926412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,-0.9692152645393595,0,0,-0.41145345903892655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,-0.1165229692840137,0,0,-0.0054345750947358915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0.34858191903708396,0,0,-0.440454807892083,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2,0,0.5036168818107832,0,0,-0.3945360055412519,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,0,-0.42659289483141216,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2.4415539164820235,0,0,-0.40468647763985666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0,1.588861621226678,1,0,-0.14077420307613278,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.9687217701318809,1,0,-0.14077420307613278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2.1314839909346253,0,0,-0.440454807892083,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2,0,-0.1165229692840137,0,0,-0.35256525348096385,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,1,-2.209494966728953,0,2,0.07198355895713683,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0.11602947487653514,1,1,0.07198355895713683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,-0.42659289483141216,1,1,0.07198355895713683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,-0.1165229692840137,0,0,-0.34225237382878143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0.03851199348968552,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.8136868073581817,0,0,-0.3341165287638426,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.19354695626338475,0,0,-0.3824521101857701,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.03851199348968552,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1.2787916956792793,0,0,-0.14077420307613278,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-1.279285190086758,0,1,-0.26644671477314413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0.8912042887450313,0,1,-0.26644671477314413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.8141803017656603,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.7361693259713321,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1.4338266584529786,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,3.13921124896367,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.1940404506708633,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,1.8989315467740764,0,0,-0.3727849939013846,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0.7361693259713321,0,0,-0.14077420307613278,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-1.046732745926209,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2.519071397868873,0,0,-0.4561638718542094,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0,0.23230569695680955,1,0,-0.062068409135179886,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,-1.2017677086999083,1,0,-0.062068409135179886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,-2.131977485342104,1,1,-0.14077420307613278,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2,1,-2.054460003955254,1,1,-0.14077420307613278,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2,0,0.542375622504208,0,2,-0.14077420307613278,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2,0,-0.27155793205771295,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2,0,-0.8141803017656603,1,1,0.0670687970381553,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.1165229692840137,0,0,-0.3824521101857701,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.7366628203788106,0,0,-0.3754434508795906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,-0.03900548789716409,0,0,-0.440454807892083,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2,0,0.7361693259713321,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.5816278576051114,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.1165229692840137,0,0,-0.3754434508795906,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,-0.5041103762182618,0,0,-0.440454807892083,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,-0.03900548789716409,0,0,-0.3755246546563794,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,-0.1165229692840137,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.1165229692840137,0,0,-0.6434642498641783,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,1.588861621226678,0,1,-0.14077420307613278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.8141803017656603,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.1165229692840137,0,0,-0.352484049704175,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0.8912042887450313,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,1,-0.659145338991961,0,1,-0.2374453659199877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,-0.8141803017656603,0,0,-0.14077420307613278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,1.0462392515187307,0,1,-0.2374453659199877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.19354695626338475,0,0,-0.39211922647015557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.34858191903708396,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.03851199348968552,0,0,-0.3971944625194579,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,-0.1940404506708633,0,0,-0.3528069313880735,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,-2.131977485342104,1,1,-0.14077420307613278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,-1.666872597021006,1,1,-0.14077420307613278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0.27106443765023436,0,2,-0.14077420307613278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.5036168818107832,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.34858191903708396,1,0,-0.2374453659199877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.03851199348968552,3,0,-0.2374453659199877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.1165229692840137,0,0,-0.39211922647015557,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,-0.5041103762182618,0,0,-0.35256525348096385,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,-2.222417130876141,1,1,-0.2809473891997224,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,-2.054460003955254,1,1,-0.2809473891997224,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,-0.42659289483141216,2,3,-0.2809473891997224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,1.588861621226678,0,0,-0.440454807892083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,-0.8141803017656603,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.659145338991961,0,0,-0.440454807892083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,-0.27155793205771295,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.34907541344456255,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.1940404506708633,0,0,-0.14077420307613278,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.34907541344456255,0,1,-0.14077420307613278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.8916977831525099,0,2,-0.39211922647015557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,-0.7366628203788106,0,0,0.0670687970381553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0.03851199348968552,0,0,-0.39211922647015557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,2.2865189537083244,0,0,-0.3824521101857701,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.03851199348968552,0,0,-0.40468647763985666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0.4260994004239336,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.8136868073581817,0,0,-0.39211922647015557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,-0.34907541344456255,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.8912042887450313,0,0,-0.35256525348096385,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,-0.34907541344456255,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.852939042459085,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2,0,-1.2017677086999083,0,0,0.6132608671059355,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,1.588861621226678,0,0,-0.440454807892083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,-0.5041103762182618,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.1165229692840137,0,0,-0.3988862078692254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.1940404506708633,0,0,-0.440454807892083,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2,0,-0.03900548789716409,1,0,-0.2374453659199877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.1940404506708633,1,0,-0.2374453659199877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0.8136868073581817,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.11602947487653514,0,0,-0.2374453659199877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0.03851199348968552,1,0,-0.2374453659199877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.5041103762182618,1,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.11602947487653514,0,0,-0.2374453659199877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.1165229692840137,0,0,-0.6434642498641783,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-1.3568026714736077,0,0,-0.33895008690603534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,0.8136868073581817,0,0,-0.33895008690603534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.23230569695680955,0,0,-0.39211922647015557,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2,0,-0.1940404506708633,1,0,-0.14077420307613278,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.03900548789716409,1,0,-0.14077420307613278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-2.131977485342104,1,1,-0.19877690078244573,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,-1.9769425225684045,1,1,-0.19877690078244573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,-0.03900548789716409,0,2,-0.19877690078244573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-2.215952172928478,1,2,-0.10693929608078355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,1,-1.899425041181555,1,2,-0.10693929608078355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0.5036168818107832,1,2,-0.10693929608078355,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.27106443765023436,1,2,-0.10693929608078355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2.8291413234162714,0,0,-0.440454807892083,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,-0.1165229692840137,0,0,-0.3945360055412519,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0.11602947487653514,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.1165229692840137,0,0,-0.39211922647015557,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,-0.27155793205771295,0,0,-0.3824521101857701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,-0.42659289483141216,0,0,-0.39211922647015557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0.9687217701318809,0,0,-0.4974907939699574,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-1.279285190086758,0,2,-0.2519460403465659,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,-1.046732745926209,1,1,-0.2519460403465659,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.4260994004239336,1,1,-0.2519460403465659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.046732745926209,0,0,-0.4955573707130803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,1,-0.34907541344456255,0,0,-0.4955573707130803,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3,1,-0.7366628203788106,0,0,-0.4902404567566683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.8916977831525099,0,0,-0.5036932157780192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0.03851199348968552,0,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.27155793205771295,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.8136868073581817,1,0,-0.4602723962750732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-2.222417130876141,0,1,-0.4626891753461696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,-0.8916977831525099,0,1,-0.4626891753461696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.27155793205771295,0,0,-0.28022235547839347,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.27155793205771295,0,0,-0.4909654904779972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.7366628203788106,0,0,-0.4902404567566683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.42659289483141216,0,0,-0.5071579102543429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.34907541344456255,0,0,-0.5071579102543429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.4260994004239336,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8916977831525099,0,0,-0.48299011954337917,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.19354695626338475,0,0,-0.20796066125261195,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.8141803017656603,1,0,-0.4916093204225373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-1.9769425225684045,4,2,-0.03878612627586586,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,-1.8219075597947052,4,2,-0.03878612627586586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-2.131977485342104,4,2,-0.03878612627586586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,1,-0.9692152645393595,4,2,-0.4902404567566683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0.6586518445844824,4,2,-0.493140591641984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-1.5893551156341563,4,2,-0.03878612627586586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-1.4343201528604572,4,2,-0.03878612627586586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0.7361693259713321,1,5,-0.03878612627586586,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.1940404506708633,0,0,-0.4927384396045535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.27155793205771295,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.7361693259713321,1,5,-0.03878612627586586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.7366628203788106,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.27155793205771295,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.34907541344456255,1,0,-0.2993149101400548,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8916977831525099,1,0,-0.2993149101400548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.42659289483141216,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.4260994004239336,0,0,-0.5071579102543429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-1.899425041181555,4,2,-0.036611025111879116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,-1.5893551156341563,4,2,-0.036611025111879116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,-2.054460003955254,4,2,-0.036611025111879116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,-1.279285190086758,4,2,-0.036611025111879116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,-1.899425041181555,4,2,-0.036611025111879116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0.8136868073581817,1,5,-0.036611025111879116,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.5041103762182618,0,0,-0.4927384396045535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.6586518445844824,1,5,-0.036611025111879116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,1.2012742142924298,0,0,-0.503774419554808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.659145338991961,0,0,-0.503774419554808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.5041103762182618,0,0,-0.5071579102543429,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.9692152645393595,0,0,-0.3639241151151168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0.03851199348968552,0,0,-0.503774419554808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.5041103762182618,0,0,-0.4916093204225373,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-1.279285190086758,0,0,-0.5036932157780192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,-0.7366628203788106,0,0,-0.503774419554808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,0.19354695626338475,1,0,-0.3370166636491582,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,0.27106443765023436,3,0,-0.3370166636491582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-2.228874337075666,2,1,-0.27111979878501613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,1,-2.228874337075666,2,1,-0.27111979878501613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,1,-1.899425041181555,2,1,-0.27111979878501613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,1,-0.42659289483141216,0,3,-0.27111979878501613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,-0.8916977831525099,0,0,-0.4878236776855719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0.8136868073581817,0,0,-0.503774419554808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.27155793205771295,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.7366628203788106,0,0,-0.5036932157780192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.8916977831525099,0,1,-0.3640033854686488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,1.2012742142924298,0,1,-0.3640033854686488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1940404506708633,0,0,-0.491125964608318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,-0.5816278576051114,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8141803017656603,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.27155793205771295,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5816278576051114,0,0,-0.4626891753461696,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.1165229692840137,0,0,-0.5036932157780192,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,-0.7366628203788106,0,0,-0.5658856416819847,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,0.19354695626338475,0,0,0.4488386864945934,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.659145338991961,0,0,-0.493140591641984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.8916977831525099,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.27155793205771295,0,0,-0.49080501634767637,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-1.8219075597947052,1,1,-0.34869840696720966,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,-1.5893551156341563,1,1,-0.34869840696720966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,-0.1165229692840137,0,0,-0.503774419554808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,0,2,-0.34869840696720966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,-0.1165229692840137,0,2,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0.8136868073581817,1,1,-0.3437836450482281,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,0.19354695626338475,1,1,-0.3437836450482281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.659145338991961,0,0,-0.33218310550696545,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,-0.5816278576051114,0,0,-0.49410730327042246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,-0.7366628203788106,0,0,-0.4916093204225373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.03900548789716409,1,0,-0.5072391140311318,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5816278576051114,1,0,-0.5032910637405887,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.5816278576051114,0,0,-0.4927384396045535,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.4260994004239336,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.852939042459085,0,0,-0.5026472337960486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,-0.659145338991961,0,0,-0.4922550837903342,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.8141803017656603,0,0,-0.5129581800249742,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.8916977831525099,0,0,-0.491125964608318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,-0.659145338991961,0,0,-0.47598146023719967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0.03851199348968552,0,0,-0.47598146023719967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,-0.8916977831525099,0,0,-0.47598146023719967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0.6586518445844824,0,0,-0.47598146023719967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.9692152645393595,0,0,-0.47598146023719967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.9692152645393595,0,0,-0.47598146023719967,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,-0.659145338991961,0,0,-0.4936239474562032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,-0.659145338991961,0,0,-0.4936239474562032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,-0.659145338991961,0,0,-0.4878236776855719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
